GNISIDNAME,Area_Total_Cells,Date,MIN,MAX,MEAN,STD,MEDIAN,Year,Month,Day,Julian_day
Henry Hagg Lake_01158095,40,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
Howard Prairie Lake_01158895,69,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
Lava Lake_01144876,14,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
Lost Creek Lake_01158890,122,2/1/2024,6309.57666,16595.87891,6619.371289,1449.848687,6309.57666,2024,2,1,32
Siltcoos Lake_01158483,120,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
Sturgeon Lake_01127681,126,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
Upper Klamath Lake_01151685,2912,2/1/2024,6309.57666,210862.9844,12429.86222,27934.72711,6309.57666,2024,2,1,32
Waldo Lake_01151818,258,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
Wickiup Reservoir_01161711,414,2/1/2024,6309.57666,457088.5,60110.4645,93388.3764,6309.57666,2024,2,1,32
Willamette River (Marquam Brg to Multnomah Channel),73,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
Willamette River (Sellwood Brg to Willamette Falls),35,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
Beulah Reservoir_01117569,66,2/2/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,2,33
Cottage Grove Lake_01158179,26,2/2/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,2,33
Crump Lake_01119601,365,2/2/2024,6309.57666,128233.1406,34117.91158,28336.09374,28447.3418,2024,2,2,33
Fern Ridge Lake_01120678,294,2/2/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,2,33
Goose Lake_00224325,4178,2/2/2024,6309.57666,143218.8281,8799.242368,14704.7047,6309.57666,2024,2,2,33
Hart Lake_01121637,317,2/2/2024,6309.57666,210862.9844,32307.13079,40998.80468,9955.007324,2024,2,2,33
Lake Abert_01116755,1820,2/2/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,2,33
Lake Owyhee_01125099,431,2/2/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,2,33
Malheur Lake_01123710,1284,2/2/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,2,33
Prineville Reservoir_01125673,93,2/2/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,2,33
Renner Lake_00267175,21,2/2/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,2,33
Ross Island Lagoon,31,2/2/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,2,33
Sturgeon Lake_01127681,126,2/2/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,2,33
Upper Cow Lake_01119431,42,2/2/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,2,33
Warm Springs Reservoir_01128656,151,2/2/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,2,33
Alkali Lake_01116863,27,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Cottage Grove Lake_01158179,26,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Crater Lake_01163669,578,2/3/2024,6309.57666,71779.46094,7494.996672,7866.383178,6309.57666,2024,2,3,34
Crescent Lake_01158186,165,2/3/2024,6309.57666,67920.39844,10045.57215,10723.99187,6309.57666,2024,2,3,34
Crump Lake_01119601,365,2/3/2024,6309.57666,188799.25,39999.40755,35683.09507,29244.32813,2024,2,3,34
Davis Lake_01140666,135,2/3/2024,6309.57666,147231.3281,17351.46324,33809.02108,6309.57666,2024,2,3,34
Dexter Reservoir_01119918,35,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Diamond Lake_01140999,137,2/3/2024,6309.57666,51522.87891,9785.451093,10353.3177,6309.57666,2024,2,3,34
Dorena Lake_01120032,49,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
East Lake_01141624,45,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Fern Ridge Lake_01120678,294,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Gerber Reservoir_01121105,143,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Hart Lake_01121637,317,2/3/2024,6309.57666,301995.375,52275.72586,64171.04709,21281.39258,2024,2,3,34
Henry Hagg Lake_01158095,40,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Hills Creek Lake_01158881,81,2/3/2024,6309.57666,1674943.75,163397.7286,329172.0255,6309.57666,2024,2,3,34
Howard Prairie Lake_01158895,69,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Lake Abert_01116755,1820,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Lake Billy Chinook (Crooked)_01138120,28,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Lake Billy Chinook (Deschutes)_01138120,47,2/3/2024,6309.57666,270395.9375,90085.03033,114251.9021,6309.57666,2024,2,3,34
Lake Billy Chinook (Metolius)_01138120,77,2/3/2024,6309.57666,164437.2031,24381.3054,50309.56362,6309.57666,2024,2,3,34
Lake Billy Chinook_01138120,152,2/3/2024,6309.57666,270395.9375,39191.5394,77059.84222,6309.57666,2024,2,3,34
Lost Creek Lake_01158890,122,2/3/2024,6309.57666,1770109.5,28841.64648,186638.0722,6309.57666,2024,2,3,34
Malheur Lake_01123710,1284,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Ochoco Reservoir_01147148,34,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Odell Lake_01147159,152,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Paulina Lake_01147502,58,2/3/2024,6309.57666,155596.625,60835.21323,62909.57364,6309.57666,2024,2,3,34
Prineville Reservoir_01125673,93,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Ross Island Lagoon,31,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Siltcoos Lake_01158483,120,2/3/2024,6309.57666,887156.375,32038.62145,109304.392,6309.57666,2024,2,3,34
Sturgeon Lake_01127681,126,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Summer Lake_01150595,1211,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Upper Klamath Lake_01151685,2912,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Waldo Lake_01151818,258,2/3/2024,6309.57666,75857.78125,11288.07537,14170.80472,6309.57666,2024,2,3,34
Warm Springs Reservoir_01128656,151,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Wickiup Reservoir_01161711,414,2/3/2024,6309.57666,483059.0938,57428.62735,85046.53575,6309.57666,2024,2,3,34
Willamette River (Marquam Brg to Multnomah Channel),73,2/3/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,3,34
Beulah Reservoir_01117569,66,2/4/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,4,35
Cold Springs Reservoir_01119125,36,2/4/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,4,35
Detroit Lake_01639301,91,2/4/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,4,35
Dexter Reservoir_01119918,35,2/4/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,4,35
Fall Creek Lake_01158871,39,2/4/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,4,35
Fern Ridge Lake_01120678,294,2/4/2024,6309.57666,183653.9063,10723.22262,21395.92546,6309.57666,2024,2,4,35
Foster Lake_01158892,32,2/4/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,4,35
Green Peter Lake_01158878,123,2/4/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,4,35
Henry Hagg Lake_01158095,40,2/4/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,4,35
Lake Billy Chinook (Crooked)_01138120,28,2/4/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,4,35
Lake Billy Chinook (Deschutes)_01138120,47,2/4/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,4,35
Lake Billy Chinook (Metolius)_01138120,77,2/4/2024,164437.2031,164437.2031,164437.2031,0,164437.2031,2024,2,4,35
Lake Billy Chinook_01138120,152,2/4/2024,6309.57666,164437.2031,25476.56169,51608.68661,6309.57666,2024,2,4,35
Lake Owyhee_01125099,431,2/4/2024,6309.57666,194088.6406,14074.07016,31687.31337,6309.57666,2024,2,4,35
Lake Umatilla_01513298,656,2/4/2024,6309.57666,80167.85938,6732.538651,4127.132979,6309.57666,2024,2,4,35
McKay Reservoir_01132097,27,2/4/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,4,35
Ochoco Reservoir_01147148,34,2/4/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,4,35
Prineville Reservoir_01125673,93,2/4/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,4,35
Ross Island Lagoon,31,2/4/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,4,35
Siltcoos Lake_01158483,120,2/4/2024,6309.57666,554626,117668.5275,177511.262,6309.57666,2024,2,4,35
Sturgeon Lake_01127681,126,2/4/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,4,35
Wallowa Lake_01151862,68,2/4/2024,6309.57666,28054.34961,7219.441625,3960.299347,6309.57666,2024,2,4,35
Warm Springs Reservoir_01128656,151,2/4/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,4,35
Willamette River (Marquam Brg to Multnomah Channel),73,2/4/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,4,35
Willamette River (Sellwood Brg to Willamette Falls),35,2/4/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,4,35
Beulah Reservoir_01117569,66,2/5/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,5,36
Brownlee Reservoir_00378278,515,2/5/2024,6309.57666,124738.4141,6712.395835,6895.153608,6309.57666,2024,2,5,36
Crump Lake_01119601,365,2/5/2024,6309.57666,89536.50781,16771.5828,17405.48418,6309.57666,2024,2,5,36
Gerber Reservoir_01121105,143,2/5/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,5,36
Goose Lake_00224325,4178,2/5/2024,6309.57666,376704,19357.67297,50302.55432,6309.57666,2024,2,5,36
Hart Lake_01121637,317,2/5/2024,6309.57666,128233.1406,28515.91351,37064.56578,6309.57666,2024,2,5,36
Lake Owyhee_01125099,431,2/5/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,5,36
Summer Lake_01150595,1211,2/5/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,5,36
Warm Springs Reservoir_01128656,151,2/5/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,5,36
Beulah Reservoir_01117569,66,2/6/2024,6309.57666,55975.78125,8241.644398,8536.550736,6309.57666,2024,2,6,37
Brownlee Reservoir_00378278,515,2/6/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,6,37
Crater Lake_01163669,578,2/6/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,6,37
Crump Lake_01119601,365,2/6/2024,6309.57666,242103.0781,64252.91054,44840.06083,58350.11523,2024,2,6,37
Drews Reservoir_01141243,156,2/6/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,6,37
Gerber Reservoir_01121105,143,2/6/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,6,37
Goose Lake_00224325,4178,2/6/2024,6309.57666,194088.6406,9870.576268,21689.0045,6309.57666,2024,2,6,37
Hart Lake_01121637,317,2/6/2024,6309.57666,205116.3438,41824.18822,41618.50024,25832.4707,2024,2,6,37
Hills Creek Lake_01158881,81,2/6/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,6,37
Howard Prairie Lake_01158895,69,2/6/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,6,37
Lake Abert_01116755,1820,2/6/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,6,37
Lake Owyhee_01125099,431,2/6/2024,6309.57666,178648.8906,23346.89032,44479.07392,6309.57666,2024,2,6,37
Lake Umatilla_01513298,656,2/6/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,6,37
Lake of the Woods_01161601,51,2/6/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,6,37
Malheur Lake_01123710,1284,2/6/2024,6309.57666,97274.75781,6503.529386,3870.446145,6309.57666,2024,2,6,37
Renner Lake_00267175,21,2/6/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,6,37
Summer Lake_01150595,1211,2/6/2024,6309.57666,270395.9375,6675.459087,8710.694461,6309.57666,2024,2,6,37
Thief Valley Reservoir_01128007,27,2/6/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,6,37
Upper Cow Lake_01119431,42,2/6/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,6,37
Upper Klamath Lake_01151685,2912,2/6/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,6,37
Wallowa Lake_01151862,68,2/6/2024,6309.57666,210862.9844,13554.5931,26314.02464,6309.57666,2024,2,6,37
Warm Springs Reservoir_01128656,151,2/6/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,6,37
Wickiup Reservoir_01161711,414,2/6/2024,6309.57666,366437.6875,62770.41024,125699.3102,6309.57666,2024,2,6,37
Beulah Reservoir_01117569,66,2/7/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,7,38
Dexter Reservoir_01119918,35,2/7/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,7,38
Fern Ridge Lake_01120678,294,2/7/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,7,38
Foster Lake_01158892,32,2/7/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,7,38
Gerber Reservoir_01121105,143,2/7/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,7,38
Lake Abert_01116755,1820,2/7/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,7,38
Lake Billy Chinook (Deschutes)_01138120,47,2/7/2024,510505.2188,510505.2188,510505.2188,0,510505.2188,2024,2,7,38
Lake Billy Chinook_01138120,152,2/7/2024,510505.2188,510505.2188,510505.2188,0,510505.2188,2024,2,7,38
Lake Owyhee_01125099,431,2/7/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,7,38
Ross Island Lagoon,31,2/7/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,7,38
Siltcoos Lake_01158483,120,2/7/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,7,38
Sturgeon Lake_01127681,126,2/7/2024,6309.57666,114815.4141,9188.178824,17147.0189,6309.57666,2024,2,7,38
Summer Lake_01150595,1211,2/7/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,7,38
Warm Springs Reservoir_01128656,151,2/7/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,7,38
Willamette River (Sellwood Brg to Willamette Falls),35,2/7/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,7,38
Aspen Lake_01161255,164,2/8/2024,6309.57666,398107.5313,220889.7038,131477.3584,255858.7344,2024,2,8,39
Beulah Reservoir_01117569,66,2/8/2024,6309.57666,102801.6406,18740.97617,27775.41959,6309.57666,2024,2,8,39
Cottage Grove Lake_01158179,26,2/8/2024,6309.57666,143218.8281,27774.06409,42077.62655,6309.57666,2024,2,8,39
Crater Lake_01163669,578,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Crescent Lake_01158186,165,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Cultus Lake_01140537,47,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Davis Lake_01140666,135,2/8/2024,6309.57666,496592.4063,91872.80995,130856.4197,6309.57666,2024,2,8,39
Detroit Lake_01639301,91,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Diamond Lake_01140999,137,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Dorena Lake_01120032,49,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Fern Ridge Lake_01120678,294,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Foster Lake_01158892,32,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Gerber Reservoir_01121105,143,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Goose Lake_00224325,4178,2/8/2024,6309.57666,420726.6875,163121.5161,157128.3024,111686.4141,2024,2,8,39
Green Peter Lake_01158878,123,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Henry Hagg Lake_01158095,40,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Howard Prairie Lake_01158895,69,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Lake Billy Chinook (Metolius)_01138120,77,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Lake Billy Chinook_01138120,152,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Lake Owyhee_01125099,431,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Lake of the Woods_01161601,51,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Lemolo Lake_01144938,17,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Lost Creek Lake_01158890,122,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Malheur Lake_01123710,1284,2/8/2024,6309.57666,178648.8906,11405.23014,22955.30504,6309.57666,2024,2,8,39
Sturgeon Lake_01127681,126,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Thief Valley Reservoir_01128007,27,2/8/2024,6309.57666,337287.5625,30277.06713,77822.75762,6309.57666,2024,2,8,39
Upper Klamath Lake_01151685,2912,2/8/2024,6309.57666,48752.87109,6352.085075,1163.786281,6309.57666,2024,2,8,39
Waldo Lake_01151818,258,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Warm Springs Reservoir_01128656,151,2/8/2024,6309.57666,8317.638672,6386.889019,368.4444849,6309.57666,2024,2,8,39
Wickiup Reservoir_01161711,414,2/8/2024,6309.57666,376704,136476.4778,139617.6272,169044.1563,2024,2,8,39
Willamette River (Marquam Brg to Multnomah Channel),73,2/8/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,8,39
Beulah Reservoir_01117569,66,2/9/2024,6309.57666,97274.75781,10073.54079,17502.86368,6309.57666,2024,2,9,40
Brownlee Reservoir_00378278,515,2/9/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,9,40
Lake Owyhee_01125099,431,2/9/2024,6309.57666,216770.5156,11637.7017,33060.14643,6309.57666,2024,2,9,40
Lake Umatilla_01513298,656,2/9/2024,6309.57666,328095.5,10443.32874,34918.90142,6309.57666,2024,2,9,40
Wallowa Lake_01151862,68,2/9/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,9,40
Warm Springs Reservoir_01128656,151,2/9/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,9,40
Alkali Lake_01116863,27,2/10/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,10,41
Beulah Reservoir_01117569,66,2/10/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,10,41
Blue River Lake_01158909,31,2/10/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,10,41
Brownlee Reservoir_00378278,515,2/10/2024,6309.57666,496592.4063,14116.77477,48334.96452,6309.57666,2024,2,10,41
Cold Springs Reservoir_01119125,36,2/10/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,10,41
Cottage Grove Lake_01158179,26,2/10/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,10,41
Crater Lake_01163669,578,2/10/2024,6309.57666,51522.87891,6788.609983,3192.352276,6309.57666,2024,2,10,41
Crescent Lake_01158186,165,2/10/2024,6309.57666,11271.98145,6370.26322,493.8395614,6309.57666,2024,2,10,41
Crump Lake_01119601,365,2/10/2024,6309.57666,143218.8281,24520.17872,24293.40046,13677.29297,2024,2,10,41
Cultus Lake_01140537,47,2/10/2024,6309.57666,43651.61719,8933.958461,7584.235161,6309.57666,2024,2,10,41
Detroit Lake_01639301,91,2/10/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,10,41
Dexter Reservoir_01119918,35,2/10/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,10,41
Diamond Lake_01140999,137,2/10/2024,6309.57666,26546.07227,6862.170473,2725.300215,6309.57666,2024,2,10,41
Dorena Lake_01120032,49,2/10/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,10,41
Drews Reservoir_01141243,156,2/10/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,10,41
Fall Creek Lake_01158871,39,2/10/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,10,41
Fern Ridge Lake_01120678,294,2/10/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,10,41
Gerber Reservoir_01121105,143,2/10/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,10,41
Goose Lake_00224325,4178,2/10/2024,6309.57666,34040.82422,6327.181735,631.4399708,6309.57666,2024,2,10,41
Hart Lake_01121637,317,2/10/2024,6309.57666,94623.78125,9890.697454,13633.43111,6309.57666,2024,2,10,41
Hills Creek Lake_01158881,81,2/10/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,10,41
Howard Prairie Lake_01158895,69,2/10/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,10,41
Lake Abert_01116755,1820,2/10/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,10,41
Lake Billy Chinook (Crooked)_01138120,28,2/10/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,10,41
Lake Billy Chinook (Deschutes)_01138120,47,2/10/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,10,41
Lake Billy Chinook (Metolius)_01138120,77,2/10/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,10,41
